store_name,city,zip_code,latitude,longitude,review_count,price_level,primary_category,target_rating,target_is_successful
Sri Periyava Dosa Bhavan,Surrey,V3W 3N5,49.1586589,-122.8902128,33,,Indian,4.5,1
Panorama Indian Lounge,Surrey,V3S 7Y4,49.10478,-122.80338,15,,Indian,4.9,1
Dragon's Chop Suey House,Surrey,V4N 0G2,49.15719,-122.77781,44,2.0,Chinese,3.5,0
Bacayon's Chibugan,Surrey,V3T 1X1,49.19166,-122.83465,12,,Filipino,4.5,1
Chefs Kebab,Surrey,V4N 0G1,49.1551446,-122.7729754,100,2.0,Indian,4.2,1
Neptune Wonton Noodle,Surrey,V3T 2W1,49.186577418518404,-122.84743837116434,24,2.0,Noodles,3.3,0
Royal Paan,Surrey,V3W 1R1,49.1513744,-122.8678651,17,,Indian,3.8,0
The Momo Grill,Surrey,V4N 0G3,49.15662339322941,-122.77830439018503,20,,Himalayan/Nepalese,4.2,1
Sushi Mori,Surrey,V4A 2H9,49.0457580108793,-122.7973473,73,2.0,Japanese,3.4,0
Mek's Delight,Surrey,V3R 1M7,49.1912982626951,-122.808646894991,57,2.0,Thai,3.9,0
Cabizerra Bistro,Surrey,V3R 1V8,49.1987463,-122.8134292,12,1.0,Filipino,4.8,1
Major Joy Flavoured Chicken,Surrey,V3W 3K8,49.161852,-122.847069,20,,Chicken Shop,4.2,1
Crispy Falafel,Surrey,V4P 1H5,49.04591481291062,-122.79334246655924,40,1.0,Falafel,3.8,0
Utopia Noodles,Surrey,V4N 0Y3,49.158580176583506,-122.7811632,4,,Taiwanese,4.8,1
Eggcetra Breakfast Cafe,Surrey,V4P 0E4,49.0555806,-122.8054598,30,,Breakfast & Brunch,4.1,1
Viet Houng Asian Flavor Deli,Surrey,V3T 3C4,49.1887226115802,-122.860729718055,11,,Vietnamese,4.6,1
Tokyo Mithaiwala,Surrey,V3W 3B2,49.147777821579545,-122.8639529,22,,Bakeries,4.4,1
Sushi California - Surrey,Surrey,V3R 7P6,49.1893963,-122.7993351,144,2.0,Japanese,3.9,0
YL's Curry Bowl,Surrey,V3R 8X2,49.18444,-122.79879,33,1.0,Malaysian,4.0,1
Waffle House Diner,Surrey,V3T 0P6,49.181259619648884,-122.84355514110405,24,,Diners,4.1,1
Jaipur Indian Cuisine,Surrey,V3V 4B4,49.1645546,-122.8900681,36,2.0,Indian,3.1,0
Isshin Sushi,Surrey,V3S 0X9,49.10468,-122.79806,34,,Japanese,3.8,0
Nando's Peri-Peri,Surrey,V3R 7V4,49.18567392600471,-122.80140250244675,35,2.0,Chicken Shop,3.9,0
Red Robin Gourmet Burgers and Brews,Surrey,V3R 4G6,49.18838300274452,-122.80139260276438,116,2.0,Burgers,3.6,0
Excellent Ice,Surrey,V3S 5X7,49.1016051,-122.8070208,8,4.0,Skating Rinks,3.3,0
Elvis Pizza,Surrey,V3R 1M7,49.1913399,-122.80825,60,2.0,Pizza,3.8,0
Coast & Country Diner,Surrey,V3S 1C5,49.103936,-122.734543,31,2.0,Diners,3.7,0
Hanaya Japanese Restaurant,Surrey,V4P 1G6,49.05326,-122.80091,73,2.0,Japanese,4.0,1
Time To Grill,Surrey,V3W 5B4,49.14834,-122.84612,7,,Pakistani,4.1,1
Pho Hong,Surrey,V3T 4H4,49.190289,-122.841347,10,,Vietnamese,3.4,0
Cheesey Pizza Corner,Surrey,V3W 4Z9,49.12643683633739,-122.84520859839026,3,,Pizza,4.7,1
Golden Panda Restaurant,Surrey,V3S 3K8,49.118353,-122.802027,32,1.0,Chinese,2.2,0
Nando's Peri-Peri,Surrey,V3W 2M1,49.136274674727275,-122.889191188763,30,2.0,Portuguese,3.7,0
Tasty Donair,Surrey,V3W 2P2,49.133938,-122.842573,55,1.0,Donairs,4.3,1
Indigo Cafe,Surrey,V3S 0K7,49.0635291,-122.7979894,2,,Cafes,5.0,1
Pho Hillton Restaurant,Surrey,V3S 7Y4,49.1253645,-122.7059121,26,1.0,Vietnamese,4.1,1
Nagoya Sushi,Surrey,V3R 3W7,49.16978,-122.81251,92,2.0,Japanese,4.0,1
Guildford Sushi House,Surrey,V3R 4G8,49.19026,-122.8006,67,1.0,Japanese,3.8,0
Tommies Jerk,Surrey,V3S 4K5,49.10037,-122.72386,10,1.0,Caribbean,4.7,1
Rolla Rappa,Surrey,V3S 2B9,49.126181579790526,-122.79815945211486,1,,Indian,5.0,1
Roadhouse Grille,Surrey,V4A 4Z9,49.03426,-122.78006,97,2.0,Canadian (New),3.4,0
Michael's Artisan Bakery & Cafe,Surrey,V4A 2J5,49.045213,-122.790789,39,1.0,Bakeries,4.1,1
Lee Gar Nei,Surrey,V3R 8X7,49.1856150038833,-122.799098426308,27,2.0,Korean,4.0,1
Golden Samosa Bakery,Surrey,V3W 1W1,49.162635078126854,-122.88879025997797,31,1.0,Indian,4.1,1
Chill & Grill,Surrey,V3X 0L3,49.11677052691397,-122.84572010225321,2,,Indian,5.0,1
Shalimar Paan & Ice Cream Bar,Surrey,V3W 1R1,49.14973732865071,-122.86621508819316,7,,Ice Cream & Frozen Yogurt,4.6,1
Pho Newton,Surrey,V3W 0H9,49.1392040260342,-122.843214712932,29,2.0,Vietnamese,3.6,0
The Social Tavern,Surrey,V4N 0V7,49.1557802891643,-122.77824807912113,10,,Sports Bars,3.6,0
The Keg Steakhouse + Bar,Surrey,V3W 3N2,49.14734458968876,-122.88976,56,3.0,Steakhouses,3.8,0
A&W,Surrey,V3S 5K7,49.10405219,-122.79790578,13,1.0,Fast Food,3.1,0
Kathmandu Bar & Grill,Surrey,V3V 4B8,49.1728151,-122.889921,12,,Himalayan/Nepalese,4.0,1
Aka Sushi,Surrey,V3S 1E9,49.11859,-122.71199,38,2.0,Sushi Bars,4.0,1
Sundance Seafoods,Surrey,V3S 1C3,49.1038818,-122.7412026,8,,Seafood,3.9,0
Fab Burgers,Surrey,V3W 5A5,49.1347295982265,-122.843009966795,46,2.0,Burgers,4.0,1
Nordel Sushi,Surrey,V3W 1P6,49.1609149,-122.8885017,69,2.0,Japanese,3.3,0
West Village Cafe,Surrey,V3S 3K2,49.1047524116854,-122.799629199329,45,2.0,Sandwiches,3.6,0
Browns Socialhouse Grandview Corners,Surrey,V3Z 0R5,49.045258,-122.778359,11,,Pubs,2.8,0
Pizza Hut,Surrey,V3S 9A5,49.10473,-122.8054,2,,Pizza,4.5,1
Meltwich Food Co,Surrey,V3S 9N6,49.04278877836509,-122.77965465993363,24,,Burgers,4.0,1
Mama Moon Korean Food,Surrey,V4N 0X9,49.15687338090442,-122.7817113748807,8,,Korean,5.0,1
Delta Pizza,Surrey,V3W 1B3,49.15558,-122.86452,12,2.0,Pizza,3.9,0
Basant Sweet House,Surrey,V3W 1R1,49.1509914,-122.8677853,7,2.0,Restaurants,4.1,1
Satya Asha,Surrey,V3W 2M9,49.13371,-122.86738,9,,Indian,4.4,1
Wings,Surrey,V3W 5A3,49.13235278308718,-122.84527113735871,50,2.0,Chicken Wings,2.8,0
Blaze Pizza,Surrey,V3S 0M6,49.04646,-122.77517,51,,Salad,3.8,0
Bucky's West Coast Pizzeria,Surrey,V4A 2J5,49.0450856790467,-122.79105499999993,29,2.0,Pizza,3.9,0
Miltomates Taqueria,Surrey,V4N 4C7,49.17736,-122.69072,17,,Mexican,4.6,1
Popeyes Louisiana Kitchen,Surrey,V3W 1Z1,49.1188815,-122.82371123,59,,Chicken Shop,2.9,0
Gourmet Donuts & Coffee,Surrey,V3R 3P3,49.166135,-122.800206,8,,Coffee & Tea,4.3,1
Vegan Supply Surrey,Surrey,V4P 2J2,49.059709,-122.833843,6,2.0,Health Markets,4.3,1
Republica Coffee Roasters Cloverdale,Surrey,V3S 4C6,49.105531,-122.734801,17,,Coffee & Tea,4.4,1
Brewster's Sports Pub & Liquor store,Surrey,V3W 5A5,49.13690145,-122.84518586,41,2.0,Burgers,2.3,0
Udupi Palace,Surrey,V3W 9Z1,49.13376,-122.83987,6,,Indian,4.2,1
Neptune Palace Seafood Restaurant,Surrey,V3T 2W1,49.18693877584426,-122.8461404527314,122,2.0,Dim Sum,3.1,0
Chicken World,Surrey,V3W 2P2,49.1337627,-122.8393562,21,,Chicken Shop,3.3,0
WayBack Brew,Surrey,V3S 5X7,49.1025466,-122.8049717,3,,Brewpubs,4.7,1
A&W,Surrey,V3W 5A8,49.135975,-122.84515,39,1.0,Fast Food,4.1,1
Non Stop,Surrey,V3S 9A5,49.10497133807061,-122.80499545767236,5,,Korean,4.6,1
Tahini’s,Surrey,V3W 0H9,49.138819780691406,-122.84272330891453,3,,Mediterranean,5.0,1
Kebab Bey,Surrey,V3W 5B5,49.1490648,-122.84443297729817,3,,Kebab,4.7,1
Apna Chaat House,Surrey,V3W 3N1,49.138979,-122.889138,155,2.0,Indian,3.7,0
Sahota's Live Grill,Surrey,V3W 3N1,49.1399565,-122.88953034710507,29,2.0,Indian,3.0,0
Tastefully Yours By Jeff,Surrey,V3S 6J8,49.108505505388,-122.687351904905,7,,Cafes,4.9,1
Kami Sushi,Surrey,V3S 9N6,49.04206,-122.77977,48,2.0,Japanese,4.1,1
Pho 99,Surrey,V3R 4E4,49.1651001,-122.8011398,51,1.0,Vietnamese,3.2,0
Donegal's Irish House,Surrey,V3V 1W3,49.17699,-122.88759,30,1.0,Burgers,3.6,0
Chubby Banh Mi & Bubble Tea,Surrey,V3R 6N7,49.18827213321161,-122.80040636441811,8,,Sandwiches,4.8,1
Mary Brown's,Surrey,V3S 3K2,49.10561,-122.80073,33,,Chicken Shop,2.5,0
Five Guys,Surrey,V3S 9N6,49.042612804241955,-122.77964520885774,80,2.0,Burgers,3.6,0
Woo Korean BBQ,Surrey,V3Z 0R5,49.045274,-122.777548,39,,Korean,3.4,0
Vlassis Souvlaki & Greek Taverna,Surrey,V3T 2W4,49.1849282,-122.8445654,22,2.0,Greek,3.4,0
Jamaican Mi Juicy,Surrey,V3R 7C1,49.18937137950188,-122.80200814695657,2,,Food Court,4.5,1
Sapphire2bistro,Surrey,V3W 3N1,49.1393817,-122.8900668,7,2.0,Cocktail Bars,3.4,0
Belle's Cafe,Surrey,V4P 2A8,49.060498878556444,-122.83416005374684,11,1.0,Cafes,4.3,1
Kaffina Coffee,Surrey,V4P 0E5,49.056098987177705,-122.80476269500356,47,2.0,Cafes,4.3,1
Espresso Cafe,Surrey,V3W 1A3,49.1358431633489,-122.842942251523,13,,Cafes,4.2,1
Starbucks,Surrey,V3W 3K3,49.1043053,-122.7393799,4,1.0,Cafes,4.5,1
Leaf Tea,Surrey,V4A 4N2,49.031406,-122.800901,27,2.0,Cafes,4.4,1
Sunflower Cafe,Surrey,V4A 3A6,49.0529,-122.88078,24,2.0,Cafes,3.5,0
Esquires Coffee Houses,Surrey,V4P 1J6,49.0534321549938,-122.866933198804,5,,Cafes,4.8,1
One Up Cafe,Surrey,V3S 3X1,49.052514655481474,-122.69238283862305,6,,Cafes,4.3,1
No. 24 Cafe & Bistro,Surrey,V4A 2H9,49.046929,-122.796333,23,,Cafes,3.2,0
Hada Coffee,Surrey,V4A 2J5,49.04522485482325,-122.79083906123363,1,,Cafes,5.0,1
Morrison Cafe,Surrey,V4A 1N5,49.0318189952192,-122.865655588054,43,2.0,Breakfast & Brunch,3.1,0
Grizzly Cafe,Surrey,V3R 7K1,49.18834,-122.79658,3,,Coffee & Tea,5.0,1
Fresh Cup Roastery Café,Surrey,V3S 9A5,49.02017,-122.77079,2,,Coffee Roasteries,3.0,0
O My Tea Cafe,Surrey,V4N 3G6,49.1265133655402,-122.701191902161,11,,Bubble Tea,3.8,0
Danica's Bistro,Surrey,V4A 9E3,49.03728,-122.80147,2,,Cafes,5.0,1
I’Aromas Coffee,Surrey,V4A 1N8,49.0315246289681,-122.865031957181,6,,Cafes,3.7,0
Islands Café,Surrey,V3Z 9H7,49.0463,-122.77771,22,,Coffee Roasteries,2.8,0
Captain's Nook,Surrey,V3W 2N8,49.13348,-122.84976,0,,Cafes,0.0,0
Connect Cafe,Surrey,V3S 5X5,49.123028,-122.798804,0,,Bakeries,0.0,0
Cafe Rosen,Surrey,V4N 1R9,49.1918952,-122.7563062,4,,Coffee & Tea,3.3,0
Sweet Revenge Bakery & Cafe,Surrey,V3S 7H8,49.1192969898668,-122.6808413,15,,Cafes,2.9,0
Heavenly Dessert,Surrey,V3Z 2L6,49.04692704847459,-122.78438487890135,4,,Cafes,2.3,0
Training Day Cafe - Fleetwood,Surrey,V4N 1G4,49.15938,-122.7792,2,,Cafes,3.0,0
Infinity Cafe,Surrey,J4Y 0K7,49.18577,-122.80034,7,,Cafes,3.0,0
A-OK Cafe,Surrey,V3R 7C1,49.19015625801814,-122.80341838465577,1,,Cafes,3.0,0
Butterfly Play Cafe,Surrey,V4A 1N5,49.032076779395325,-122.86546727070366,0,,Donuts,0.0,0
John 3:16 Malaysian Delights,Richmond,V6Y 2C4,49.1641317,-123.1362195,296,2.0,Malaysian,4.1,1
The Fish Man,Richmond,V6X 1C3,49.1784663,-123.1302516,173,3.0,Seafood,4.2,1
The Story Cafe,Richmond,V6X 1V5,49.19359319408656,-123.1279178,259,2.0,Pizza,4.1,1
Shanghai River,Richmond,V6X 4J4,49.17074,-123.13848,884,3.0,Chinese,3.9,0
Ganbei Izakaya Japanese Restaurant,Richmond,V6X 3A6,49.179037334275435,-123.13536451346614,59,,Japanese,4.5,1
Shoestring Cafe,Richmond,V6V 2L3,49.17987407755384,-123.0695583361763,116,2.0,French,4.6,1
Memory Corner,Richmond,V6X 4A9,49.179073,-123.124947,203,2.0,Taiwanese,3.8,0
Saku,Richmond,V6X 0M5,49.17796089351495,-123.12290053186615,57,,Japanese,4.5,1
Katsu San,Richmond,V7C 1T4,49.169982779066,-123.181773349643,180,2.0,Japanese,4.5,1
Micha,Richmond,V6X 3M7,49.17810985583113,-123.12536802209043,61,2.0,Chinese,4.3,1
Nobi Nobi,Richmond,V7A 5J5,49.133102,-123.098042,65,2.0,Japanese,4.5,1
Yin Ji Chang Fen,Richmond,V6X 3L4,49.17786599999999,-123.1294224,135,2.0,Cantonese,4.3,1
Sweet Memory,Richmond,V6X 1E4,49.1795389,-123.1348249,107,2.0,Desserts,4.2,1
Wasuta Pasta,Richmond,V6X 1X5,49.17738842937801,-123.14447488635778,120,2.0,Japanese,4.1,1
Kirin Seafood Restaurant,Richmond,V6X 1A5,49.16991,-123.13753,680,2.0,Seafood,3.8,0
Excellent Tofu & Snacks,Richmond,V6X 3L7,49.18257600567325,-123.13418552693622,242,1.0,Desserts,4.2,1
HK B.B.Q. Master,Richmond,V6X 2C4,49.17959228769049,-123.13782401377117,744,2.0,Barbeque,4.1,1
Hello Nori,Richmond,V6Y 2B6,49.16699017514505,-123.13932171016994,36,,Sushi Bars,4.6,1
Richmond Night Market,Richmond,V6X 1Y4,49.19241,-123.13317,762,2.0,Chinese,3.5,0
Jing Tan Grill House,Richmond,V6X 3J3,49.1709073,-123.1396819,92,,Barbeque,3.9,0
Dinesty Dumpling House,Richmond,V7C 0B8,49.17337272804199,-123.14636050013584,102,2.0,Dim Sum,3.8,0
The Dolar Shop - Richmond,Richmond,V6X 2C7,49.1752620984987,-123.134143498425,253,3.0,Hot Pot,4.1,1
Hei Hei Rice Roll,Richmond,V6X 1A7,49.1700051,-123.1330234,216,2.0,Noodles,4.5,1
CHOCHO Hot Pot - Richmond,Richmond,V6X 0A4,49.18399,-123.133644,65,3.0,Hot Pot,4.3,1
Good Nine Korean BBQ,Richmond,V6X 1C3,49.1788992,-123.1317905,22,,Korean,4.4,1
Little Ongpin,Richmond,V6X,49.1839382198809,-123.09209239378855,79,2.0,Filipino,3.7,0
Tsujiri Richmond,Richmond,V6X 0N1,49.17769,-123.12159,170,2.0,Japanese,3.8,0
Loon Fong Hotpot,Richmond,V6X 4E4,49.1808426,-123.1350676,18,,Hot Pot,4.4,1
The Shellfish Shack,Richmond,V6X 4B3,49.1779,-123.12756,28,,Seafood,4.6,1
Lamajoun,Richmond,V6X 1Z7,49.1967128,-123.0952077,121,1.0,Mediterranean,4.7,1
Davie Dosa Company,Richmond,V6X 3R3,49.191663,-123.108408,248,2.0,Indian,4.2,1
Big Way Hot Pot,Richmond,V6X 3A5,49.178096035517456,-123.13579502209046,49,,Hot Pot,4.2,1
Uno Beef Noodle,Richmond,V6X 2B2,49.193218109957115,-123.12980856746434,129,2.0,Noodles,4.4,1
Cha Kee,Richmond,V6X 3X9,49.18502334103488,-123.13397151341375,71,,Hong Kong Style Cafe,4.3,1
Rice Holic,Richmond,V6X 2H8,49.18324601236517,-123.12660701572896,75,2.0,Taiwanese,4.3,1
Daan Korean Cuisine,Richmond,V6Y 1K3,49.1553651,-123.124776,83,2.0,Korean,4.0,1
Sushi Hachi Japanese Restaurant,Richmond,V6X 3Z8,49.18412,-123.1263,129,3.0,Japanese,4.3,1
Matsuyama Japanese Restaurant,Richmond,V6X 3L4,49.1781781,-123.1291034,223,2.0,Japanese,3.5,0
Milltown Bar & Grill,Vancouver,V6C 2X8,49.20252886744793,-123.14447800395358,331,2.0,Canadian (New),3.9,0
Xiaolongkan Hotpot,Richmond,V6X 1C4,49.1782151,-123.1313324,63,,Hot Pot,4.2,1
Elysium Korean Bistro & Restaurant,Richmond,V6X 1C3,49.177764,-123.130669,21,,Korean,4.3,1
No 9 Restaurant 九記餐廳,Richmond,V6X 2X9,49.17534412787543,-123.13432097116335,422,2.0,Asian Fusion,2.9,0
G-men Ramen,Richmond,V6X 1C3,49.1784915815574,-123.129821190468,351,2.0,Ramen,3.9,0
Eggette House,Richmond,V6X 3Y2,49.1698182955669,-123.13311645682063,74,,Waffles,4.2,1
Flying Beaver Bar,Richmond,V7B 1W4,49.1772983187968,-123.168243032169,390,2.0,Pubs,3.6,0
Tang Vietnamese Restaurant & Bar,Richmond,V6X 1C3,49.17853,-123.12748,75,,Vietnamese,3.9,0
Sector 7 Kitchen + Bar,Richmond,V7A 4E1,49.144842,-123.092344,33,,Beer Bar,4.4,1
Real Love BBQ Restaurant,Richmond,V6X 2E3,49.170506,-123.136991,14,,Sushi Bars,4.4,1
McDonald's,Richmond,V6Y 2C6,49.161632939461,-123.13589096593,47,1.0,Fast Food,2.6,0
Mr Bro Korean Bistro & Izakaya,Richmond,V6X 4B3,49.17817691704061,-123.12766199013662,100,2.0,Korean,4.2,1
Lao Shan Dong,Richmond,V6Y 0L8,49.166887886307464,-123.1360656,15,,Noodles,4.3,1
Daddy's Grill,Richmond,V6X 2V1,49.1842679432228,-123.091404421526,168,2.0,Halal,4.4,1
Tasty BBQ & Beer Bar,Richmond,V6X 3Y5,49.1704103831219,-123.13936549935099,53,,Chinese,3.9,0
Sura Korean BBQ,Richmond,V6X 4J7,49.183364007189134,-123.13371992699435,265,2.0,Korean,3.7,0
Sing Yee Chinese Restaurant,Richmond,V6X 3Z9,49.1849605,-123.1282953,35,2.0,Seafood,3.5,0
Yue Restaurant,Richmond,V6X 1C3,49.1785842092147,-123.13144294511,178,2.0,Seafood,3.9,0
Bánh Mì Très Bon - Richmond,Richmond,V6X 0M6,49.177852,-123.120688,365,2.0,Vietnamese,3.8,0
Gyu-Kaku Japanese BBQ,Richmond,V6X 2A4,49.1774949,-123.1372648,155,2.0,Japanese,3.7,0
Baan Lao Fine Thai Cuisine,Richmond,V7E 6S8,49.1231936660221,-123.17862000293508,32,,Thai,4.7,1
The Apron,Richmond,V6X 4K3,49.19085129402266,-123.13391892507546,48,3.0,Breakfast & Brunch,4.0,1
The Meat Up,Richmond,V6X 2C1,49.18744272226196,-123.13320155581867,60,,Barbeque,3.1,0
Chicko Chicken,Richmond,V6X 3L7,49.1821791,-123.1358221,26,,Chicken Shop,4.5,1
Uno Beef Noodle,Richmond,V7C 5J9,49.1536725,-123.1575427,15,,Noodles,4.7,1
Kitcho Izakaya,Richmond,V6X 4E2,49.18345422983689,-123.12492897990421,17,,Japanese,4.6,1
Cactus Club Cafe,Richmond,V6Y 2B6,49.1663017272949,-123.136711120605,204,2.0,Cocktail Bars,3.7,0
Uncle Fatih's Pizza,Richmond,V6Y 2B3,49.1674673678541,-123.13528639787346,6,,Pizza,4.7,1
Maruhachi Ra-men,Richmond,V6X 2B3,49.1931432,-123.12912327116393,68,2.0,Ramen,4.2,1
Paul's Kitchen,Richmond,V6X 3V7,49.1794257,-123.1378312,38,1.0,Chinese,4.3,1
Hủ Tiếu Hồng Phát,Richmond,V6X 3K5,49.172395,-123.132772,13,,Vietnamese,4.2,1
Anar Persian Cuisine,Richmond,V7E 3A2,49.126005707547115,-123.18602444109763,160,2.0,Persian/Iranian,4.5,1
Village Sushi Bar,Richmond,V7E 6S4,49.1186027526855,-123.158828735352,64,1.0,Sushi Bars,4.4,1
Cha Don,Richmond,V6X 4E4,49.18085294842844,-123.13506904435879,27,2.0,Hong Kong Style Cafe,4.3,1
Chop Steakhouse & Bar,Richmond,V6X 2M9,49.1890367,-123.1120171,32,3.0,Steakhouses,4.0,1
R & H Chinese Food,Richmond,V6X 2X9,49.17571487673434,-123.13191884109995,222,2.0,Food Court,4.0,1
Steveston Pizza Company,Richmond,V7E 3A2,49.1250589553541,-123.185554660698,320,2.0,Pizza,4.2,1
Yunshang Rice Noodle House,Richmond,V6X 3K2,49.17138643949844,-123.13499887341527,28,,Chinese,4.2,1
Fisherman's Terrace Seafood Restaurant,Richmond,V6X 4J7,49.18408,-123.13404,586,2.0,Seafood,3.7,0
Sushi Lovers,Richmond,V6Y 1S8,49.16481839999999,-123.1353889,11,,Sushi Bars,4.2,1
Hokkaido Ramen Santouka,Richmond,V6Y 4B2,49.16855,-123.13573,20,,Ramen,4.1,1
Uncle Lu,Richmond,V6X 1J8,49.18570262126169,-123.12860998281006,59,2.0,Taiwanese,3.1,0
Ajea Noodle,Richmond,V6X 2C1,49.18628236194649,-123.13332170674592,34,,Noodles,4.1,1
75 West Coast Grill,Richmond,V6X 1A3,49.170509,-123.140563,80,2.0,Lounges,3.8,0
Shanghai Lao Wei Dao,Richmond,V6X 2H8,49.1834141,-123.1265226343586,17,,Chinese,4.3,1
Mr. Black Restaurant,Richmond,V6X 0A4,49.18408,-123.13404,24,2.0,Japanese,3.5,0
Deer One Hotpot,Richmond,V6Y 0M5,49.1647739,-123.13529292556575,15,,Chinese,4.3,1
Edokko Nigiri Sushi,Richmond,V7C 5V2,49.170506446971906,-123.181579,46,,Japanese,4.5,1
CHJ Bistro,Richmond,V7E 3L8,49.12444302250127,-123.1840632433298,49,,Taiwanese,4.4,1
Afghan Chopan Restaurant,Richmond,V6X 3Y2,49.16996743188082,-123.13302061349333,72,2.0,Afghan,4.3,1
Japadog,Richmond,V6X 2X9,49.17513197931976,-123.13605273665104,28,1.0,Hot Dogs,4.0,1
Shawn’s Chicken,Richmond,V6X 4E4,49.18076176299525,-123.13463110276567,17,,Food Court,4.4,1
Kun's Omakase Bar,Richmond,V7E 3A2,49.12496,-123.18478,58,,Japanese,4.5,1
Xi'an Cuisine,Richmond,V6X 1A6,49.1700051,-123.1331254,99,1.0,Chinese,4.0,1
Pho Capital,Richmond,V7C 0C7,49.174322922726276,-123.1480213,127,1.0,Vietnamese,4.0,1
Chef Tony,Richmond,V6X 2C2,49.1805103,-123.1363684,372,2.0,Dim Sum,3.7,0
Happy Lamb Hot Pot,Richmond,V2X 2X9,49.1752314,-123.1365151,44,,Hot Pot,3.7,0
Lido Restaurant,Richmond,V6X 3L7,49.18254316529722,-123.13415835841272,394,2.0,Hong Kong Style Cafe,3.6,0
Rice Holic,Richmond,V6X 4E4,49.181008670818436,-123.13500877115877,15,,Taiwanese,4.1,1
Kisamos Greek Taverna,Richmond,V7E 3A2,49.12509627500716,-123.18535791349962,145,2.0,Greek,3.8,0
The Seoulful,Richmond,V6X 3A5,49.17765451203597,-123.13494901958252,18,,Korean,4.2,1
Big Way Hot Pot - Ackroyd,Richmond,V6X 3K2,49.17128688916247,-123.13427523240797,20,,Hot Pot,4.5,1
Dai Jang Kum,Richmond,V6X 1N4,49.19171513686156,-123.10970174603533,64,2.0,Korean,3.3,0
Yuan's Garden Restaurant 隨園,Richmond,V6X 3A6,49.178968,-123.134826,170,2.0,Chinese,3.9,0
Free Bird,Richmond,V6X 4C5,49.1703878761325,-123.144849725068,58,,Bars,3.4,0
Sun Sui Wah Seafood Restaurant,Richmond,V5V 3N9,49.17807135336199,-123.13554115581708,462,2.0,Seafood,3.5,0
The Canadian Brewhouse & Grill,Richmond,V6X 0M5,49.17762,-123.12371,171,2.0,Sports Bars,3.4,0
Kam Ho Noodle Express,Richmond,V6X 3Z7,49.1834951,-123.1268186,22,1.0,Noodles,4.2,1
Ginger Indian Cuisine,Richmond,V6Y 3R9,49.15413956143999,-123.1245297116645,74,2.0,Indian,3.7,0
Myth Szechuan Cuisine,Richmond,V6X 3J9,49.17200279999999,-123.1348273,18,,Chinese,4.4,1
Happy Day Cafe,Richmond,V6X 0M5,49.178094,-123.122693,123,2.0,Hong Kong Style Cafe,3.1,0
Snackshot,Richmond,V6X 3Z9,49.18510595711593,-123.129673,10,,Desserts,4.0,1
Bamboo Grove,Richmond,V6X 1A5,49.163311,-123.13637,32,2.0,Seafood,3.4,0
Deer Garden Signatures,Richmond,V6X 1C3,49.1781340826239,-123.127494991174,201,2.0,Chinese,3.6,0
Fogg 'n' Suds Restaurant & Beer Bar,Richmond,V6X 1K8,49.1844693,-123.1054142,107,2.0,Bars,3.4,0
Tasty Veggie Kitchen,Richmond,V6X 4E8,49.1820181,-123.1363892,5,,Vegetarian,5.0,1
Top Shanghai Cuisine Restaurant,Richmond,V6X 3K2,49.171282,-123.135086,230,2.0,Chinese,3.5,0
YUAN’S HOT POT,Richmond,V6X 4J7,49.1831220296222,-123.133927292474,53,3.0,Hot Pot,4.2,1
Pho Anh Vu,Richmond,V6X 3M7,49.1778683,-123.1255409,27,,Vietnamese,4.1,1
The Food Court,Richmond,V6X 2C3,49.18205841389825,-123.13708365622585,15,,Fast Food,2.9,0
Liuyishou Hotpot Richmond,Richmond,V6Y 1P9,49.17851127364,-123.125910800762,53,3.0,Chinese,3.6,0
Samsoonie Noodle & Rice,Richmond,V6X 1A7,49.1707688466573,-123.133460687081,146,2.0,Korean,3.8,0
Bbq Chicken Lemon,Richmond,V6X 1C3,49.178466108370365,-123.12706600874664,16,,Chicken Shop,4.3,1
Hao's Lamb Restaurant,Richmond,V6X 3V7,49.18270747319993,-123.13584083403973,69,,Chinese,4.2,1
Double Double Restaurant 老油条,Richmond,V6X 2C2,49.18038,-123.13547,193,2.0,Cantonese,3.4,0
Joy's Taiwanese Kitchen,Richmond,V6X 2C3,49.1819171,-123.1363782,23,1.0,Taiwanese,3.9,0
Silver Tower Cafe Restaurant,Richmond,V6X 3L4,49.1781781,-123.1291034,131,1.0,Hong Kong Style Cafe,3.3,0
Continental Seafood Restaurant,Richmond,V6X 1L5,49.18391,-123.09426,219,2.0,Seafood,3.7,0
Kumo Sukiyaki,Richmond,V6Y 3Z8,49.163721,-123.134943,23,,Japanese,3.6,0
Shanghai Morning,Richmond,V6X 0A4,49.18408,-123.13404,21,,Dim Sum,4.1,1
Cha Don Yaohan,Richmond,V6X 2C1,49.18627009026677,-123.1333378,17,,Hong Kong Style Cafe,3.8,0
Basil Leaf,Richmond,V6X,49.1840782,-123.1340408,2,,Vietnamese,4.5,1
Toast to Coast Brunch Bar,Richmond,V7E 3A6,49.12506792735429,-123.18257461360062,63,2.0,Breakfast & Brunch,4.3,1
Uncle Sal’s Shawarma ,Richmond,V6Y 1K3,49.1548259,-123.124624,85,2.0,Mediterranean,4.1,1
Goodbowl,Richmond,V6X 0M5,49.1778813548145,-123.122230321169,110,2.0,Mongolian,4.1,1
Kam Tou Seafood Restaurant,Richmond,V6X 3Z9,49.185102,-123.129532,31,3.0,Seafood,4.0,1
