store_name,city,latitude,longitude,target_rating,target_is_successful,median_income,pop_density_sqkm,pct_age_20_39
O My Tea Cafe,Surrey,49.1265133655402,-122.701191902161,3.8,0,47733.33,4456.7,29.28
Danica's Bistro,Surrey,49.03728,-122.80147,5.0,1,39152.94,4433.64,15.86
I’Aromas Coffee,Surrey,49.0315246289681,-122.865031957181,3.7,0,47381.82,2369.85,14.75
Islands Café,Surrey,49.0463,-122.77771,2.8,0,43050.0,4736.15,24.51
Connect Cafe,Surrey,49.123028,-122.798804,0.0,0,36228.57,4987.81,33.05
Cafe Rosen,Surrey,49.1918952,-122.7563062,3.3,0,39300.0,2719.72,19.72
Captain's Nook,Surrey,49.13348,-122.84976,0.0,0,33506.67,3217.47,30.69
Sweet Revenge Bakery & Cafe,Surrey,49.1192969898668,-122.6808413,2.9,0,47800.0,4866.18,30.83
Training Day Cafe - Fleetwood,Surrey,49.15938,-122.7792,3.0,0,37862.5,5462.06,25.72
Infinity Cafe,Surrey,49.18577,-122.80034,3.0,0,36390.48,5772.43,27.58
A-OK Cafe,Surrey,49.19015625801814,-122.80341838465576,3.0,0,36123.81,7596.72,29.21
Butterfly Play Cafe,Surrey,49.032076779395325,-122.86546727070366,0.0,0,49166.67,2202.27,14.96
Heavenly Dessert,Surrey,49.04692704847459,-122.78438487890136,2.3,0,42400.0,4051.93,24.13
Shanghai River,Richmond,49.17074,-123.13848,3.9,0,29705.88,8964.1,36.65
Pho 37,Richmond,49.18745763639007,-123.12396731089822,4.3,1,32628.57,5196.41,44.17
Memory Corner,Richmond,49.179073,-123.124947,3.8,0,32050.0,5117.0,38.24
Shoestring Cafe,Richmond,49.17987407755384,-123.0695583361763,4.6,1,,,
Saku,Richmond,49.17796089351495,-123.12290053186616,4.5,1,31688.89,5054.55,37.83
Katsu San,Richmond,49.169982779066,-123.181773349643,4.5,1,34033.33,2769.24,23.14
Nobi Nobi,Richmond,49.133102,-123.098042,4.5,1,37828.57,4089.25,25.57
Yin Ji Chang Fen,Richmond,49.17786599999999,-123.1294224,4.3,1,30600.0,5724.97,41.37
The Fish Man,Richmond,49.1784663,-123.1302516,4.2,1,30875.0,5461.97,41.56
HK B.B.Q. Master,Richmond,49.17959228769049,-123.13782401377117,4.1,1,29750.0,4620.35,43.33
Ganbei Izakaya Japanese Restaurant,Richmond,49.179037334275435,-123.13536451346614,4.5,1,29750.0,4620.35,43.33
Hei Hei Rice Roll,Richmond,49.1700051,-123.1330234,4.5,1,30231.58,9843.9,36.09
Richmond Night Market,Richmond,49.19241,-123.13317,3.5,0,30600.0,3281.1,54.73
The Story Cafe,Richmond,49.19359319408656,-123.1279178,4.1,1,32350.0,3079.27,44.64
Wasuta Pasta,Richmond,49.17738842937801,-123.14447488635778,4.1,1,31900.0,6246.41,47.19
Jing Tan Grill House,Richmond,49.1709073,-123.1396819,3.9,0,29462.5,7985.53,38.17
Dinesty Dumpling House,Richmond,49.17337272804199,-123.14636050013584,3.8,0,29600.0,5868.75,39.61
Kirin Seafood Restaurant,Richmond,49.16991,-123.13753,3.8,0,29833.33,9089.32,36.74
Haidilao Hotpot - Richmond,Richmond,49.17043,-123.13633,4.4,1,29833.33,9089.32,36.74
Micha,Richmond,49.17810985583113,-123.12536802209044,4.3,1,31555.56,5480.9,38.92
Excellent Tofu & Snacks,Richmond,49.18257600567325,-123.13418552693622,4.2,1,30700.0,3407.08,48.72
Tsujiri Richmond,Richmond,49.17769,-123.12159,3.8,0,31688.89,5054.55,37.83
Little Ongpin,Richmond,49.1839382198809,-123.09209239378856,3.7,0,35107.69,3147.72,26.24
Lamajoun,Richmond,49.1967128,-123.0952077,4.7,1,37600.0,918.67,37.81
Loon Fong Hotpot,Richmond,49.1808426,-123.1350676,4.5,1,29750.0,4620.35,43.33
Sushi Hachi Japanese Restaurant,Richmond,49.18412,-123.1263,4.3,1,32250.0,4056.41,43.68
Uno Beef Noodle,Richmond,49.193218109957115,-123.12980856746434,4.4,1,31666.67,3529.54,47.86
Sweet Memory,Richmond,49.1795389,-123.1348249,4.2,1,29750.0,4620.35,43.33
CHOCHO Hot Pot - Richmond,Richmond,49.18399,-123.133644,4.3,1,30866.67,2403.59,49.47
The Shellfish Shack,Richmond,49.1779,-123.12756,4.6,1,31555.56,5480.9,38.92
Cha Kee,Richmond,49.18502334103488,-123.13397151341375,4.3,1,30866.67,2403.59,49.47
Milltown Bar & Grill,Vancouver,49.20252886744793,-123.14447800395358,3.9,0,37288.89,4753.39,30.97
Good Nine Korean BBQ,Richmond,49.1788992,-123.1317905,4.4,1,30875.0,5461.97,41.56
Rice Holic,Richmond,49.18324601236517,-123.12660701572896,4.3,1,32250.0,4056.41,43.68
Eggette House,Richmond,49.1698182955669,-123.13311645682064,4.2,1,30231.58,9843.9,36.09
Daan Korean Cuisine,Richmond,49.1553651,-123.124776,4.0,1,32618.18,7584.14,25.74
Big Way Hot Pot,Richmond,49.178096035517456,-123.13579502209046,4.2,1,29514.29,5540.4,40.65
No 9 Restaurant 九記餐廳,Richmond,49.17534412787543,-123.13432097116336,2.9,0,29490.91,6519.45,39.95
Daddy's Grill,Richmond,49.1842679432228,-123.091404421526,4.4,1,35107.69,3147.72,26.24
The Seoulful,Richmond,49.17765451203597,-123.13494901958252,4.3,1,29514.29,5540.4,40.65
G-men Ramen,Richmond,49.1784915815574,-123.129821190468,3.9,0,31420.0,5609.92,41.27
Hello Nori,Richmond,49.16699017514505,-123.13932171016994,4.6,1,31515.38,10235.21,30.3
Village Sushi Bar,Richmond,49.1186027526855,-123.158828735352,4.4,1,46800.0,6499.02,18.31
Uno Beef Noodle,Richmond,49.1536725,-123.1575427,4.7,1,29810.53,4088.96,24.13
Yue Restaurant,Richmond,49.1785842092147,-123.13144294511,3.9,0,30875.0,5461.97,41.56
Mr Bro Korean Bistro & Izakaya,Richmond,49.17817691704061,-123.12766199013662,4.2,1,31555.56,5480.9,38.92
Paul's Kitchen,Richmond,49.1794257,-123.1378312,4.3,1,29750.0,4620.35,43.33
McDonald's,Richmond,49.161632939461,-123.13589096593,2.6,0,31935.29,10234.43,26.95
Uncle Fatih's Pizza,Richmond,49.1674673678541,-123.13528639787346,4.7,1,30658.33,11527.24,30.97
Bánh Mì Très Bon - Richmond,Richmond,49.177852,-123.120688,3.8,0,32000.0,5079.18,37.02
Tang Vietnamese Restaurant & Bar,Richmond,49.17853,-123.12748,3.9,0,31555.56,5480.9,38.92
Flying Beaver Bar,Richmond,49.1772983187968,-123.168243032169,3.6,0,38700.0,3508.28,24.75
Davie Dosa Company,Richmond,49.191663,-123.108408,4.2,1,34620.0,2828.89,25.99
The Dolar Shop - Richmond,Richmond,49.1752620984987,-123.134143498425,4.1,1,29490.91,6519.45,39.95
Anar Persian Cuisine,Richmond,49.126005707547115,-123.18602444109764,4.5,1,44840.0,3696.93,16.66
Cha Don,Richmond,49.18085294842844,-123.1350690443588,4.3,1,29750.0,4620.35,43.33
Hủ Tiếu Hồng Phát,Richmond,49.172395,-123.132772,4.2,1,29847.06,6388.16,38.39
Lao Shan Dong,Richmond,49.166887886307464,-123.1360656,4.3,1,31000.0,11811.33,30.55
Sector 7 Kitchen + Bar,Richmond,49.144842,-123.092344,4.4,1,38000.0,2399.24,28.42
Maruhachi Ra-men,Richmond,49.1931432,-123.12912327116392,4.2,1,31666.67,3529.54,47.86
Matsuyama Japanese Restaurant,Richmond,49.1781781,-123.1291034,3.5,0,30763.64,5710.95,41.04
Baan Lao Fine Thai Cuisine,Richmond,49.1231936660221,-123.17862000293508,4.7,1,45018.18,3923.21,16.21
Steveston Pizza Company,Richmond,49.1250589553541,-123.185554660698,4.2,1,45527.27,3850.48,16.16
Afghan Chopan Restaurant,Richmond,49.16996743188082,-123.13302061349331,4.3,1,30231.58,9843.9,36.09
Sushi Lovers,Richmond,49.16481839999999,-123.1353889,4.2,1,31729.03,11872.85,29.12
The Meat Up,Richmond,49.18744272226196,-123.13320155581869,3.1,0,30866.67,2403.59,49.47
Tasty BBQ & Beer Bar,Richmond,49.1704103831219,-123.139365499351,3.9,0,29705.88,8144.86,38.47
R & H Chinese Food,Richmond,49.17571487673434,-123.13191884109996,4.0,1,29550.0,5670.48,39.41
Sura Korean BBQ,Richmond,49.183364007189134,-123.13371992699436,3.7,0,30700.0,3407.08,48.72
Gyu-Kaku Japanese BBQ,Richmond,49.1774949,-123.1372648,3.7,0,29466.67,5393.95,41.45
Xiaolongkan Hotpot,Richmond,49.1782151,-123.1313324,4.2,1,30133.33,5576.31,41.29
Kisamos Greek Taverna,Richmond,49.12509627500716,-123.18535791349962,3.8,0,45527.27,3850.48,16.16
Free Bird,Richmond,49.1703878761325,-123.144849725068,3.4,0,28586.67,6793.51,37.89
Xi'an Cuisine,Richmond,49.1700051,-123.1331254,4.0,1,30231.58,9843.9,36.09
CHJ Bistro,Richmond,49.12444302250127,-123.1840632433298,4.4,1,44080.0,3869.19,16.24
Fisherman's Terrace Seafood Restaurant,Richmond,49.18408,-123.13404,3.7,0,30866.67,2403.59,49.47
Elysium Korean Bistro & Restaurant,Richmond,49.177764,-123.130669,4.3,1,30133.33,5576.31,41.29
Kun's Omakase Bar,Richmond,49.12496,-123.18478,4.5,1,45527.27,3850.48,16.16
Bamboo Grove,Richmond,49.163311,-123.13637,3.4,0,31987.5,11456.1,28.24
Edokko Nigiri Sushi,Richmond,49.170506446971906,-123.181579,4.5,1,34033.33,2769.24,23.14
Cactus Club Cafe,Richmond,49.1663017272949,-123.136711120605,3.7,0,31866.67,11759.66,30.22
Chop Steakhouse & Bar,Richmond,49.1890367,-123.1120171,4.0,1,33883.33,3639.26,29.45
Japadog,Richmond,49.17513197931976,-123.13605273665104,4.0,1,29133.33,6247.96,39.29
Kam Ho Noodle Express,Richmond,49.1834951,-123.1268186,4.2,1,32250.0,4056.41,43.68
Hokkaido Ramen Santouka,Richmond,49.16855,-123.13573,4.1,1,30000.0,10142.77,34.91
Myth Szechuan Cuisine,Richmond,49.17200279999999,-123.1348273,4.4,1,29482.35,7175.94,36.75
Lido Restaurant,Richmond,49.18254316529722,-123.13415835841272,3.6,0,30700.0,3407.08,48.72
Rice Holic,Richmond,49.18100867081843,-123.13500877115877,4.1,1,29133.33,4046.08,45.82
Kitcho Izakaya,Richmond,49.18345422983689,-123.1249289799042,4.6,1,32250.0,4056.41,43.68
Shanghai Lao Wei Dao,Richmond,49.1834141,-123.1265226343586,4.3,1,32250.0,4056.41,43.68
The Canadian Brewhouse & Grill,Richmond,49.17762,-123.12371,3.4,0,31280.0,5408.67,38.55
Real Love BBQ Restaurant,Richmond,49.170506,-123.136991,4.4,1,29833.33,9089.32,36.74
Tasty Veggie Kitchen,Richmond,49.1820181,-123.1363892,5.0,1,29900.0,3402.03,46.29
Joy's Taiwanese Kitchen,Richmond,49.1819171,-123.1363782,3.9,0,29900.0,3402.03,46.29
Deer Garden Signatures,Richmond,49.1781340826239,-123.127494991174,3.6,0,31555.56,5480.9,38.92
Yunshang Rice Noodle House,Richmond,49.17138643949844,-123.13499887341528,4.2,1,29482.35,7175.94,36.75
Pho Capital,Richmond,49.17432292272627,-123.1480213,4.0,1,30666.67,5741.67,39.87
Sing Yee Chinese Restaurant,Richmond,49.1849605,-123.1282953,3.5,0,32250.0,4056.41,43.68
Chef Tony,Richmond,49.1805103,-123.1363684,3.7,0,29133.33,4046.08,45.82
Pho Anh Vu,Richmond,49.1778683,-123.1255409,4.1,1,31555.56,5480.9,38.92
Big Way Hot Pot - Ackroyd,Richmond,49.17128688916247,-123.13427523240796,4.5,1,29482.35,7175.94,36.75
Ajea Noodle,Richmond,49.18628236194649,-123.13332170674592,4.1,1,30866.67,2403.59,49.47
Ginger Indian Cuisine,Richmond,49.15413956143999,-123.1245297116645,3.7,0,32304.35,6825.57,24.71
Deer One Hotpot,Richmond,49.1647739,-123.13529292556576,4.3,1,31729.03,11872.85,29.12
The Food Court,Richmond,49.18205841389825,-123.13708365622584,2.9,0,29900.0,3402.03,46.29
Basil Leaf,Richmond,49.1840782,-123.1340408,4.5,1,30866.67,2403.59,49.47
75 West Coast Grill,Richmond,49.170509,-123.140563,3.8,0,29633.33,7928.77,37.0
Yuan's Garden Restaurant 隨園,Richmond,49.178968,-123.134826,3.9,0,30520.0,5215.61,41.9
Shanghai Morning,Richmond,49.18408,-123.13404,4.1,1,30866.67,2403.59,49.47
Continental Seafood Restaurant,Richmond,49.18391,-123.09426,3.7,0,34960.0,3004.8,25.89
Uncle Sal’s Shawarma ,Richmond,49.1548259,-123.124624,4.1,1,32438.1,7102.88,24.72
Toast to Coast Brunch Bar,Richmond,49.12506792735429,-123.18257461360062,4.3,1,44080.0,3869.19,16.24
The Apron,Richmond,49.19085129402266,-123.13391892507546,4.0,1,31500.0,3413.66,51.86
Uncle Lu,Richmond,49.18570262126169,-123.12860998281006,3.1,0,32250.0,4056.41,43.68
Samsoonie Noodle & Rice,Richmond,49.1707688466573,-123.133460687081,3.8,0,30044.44,9612.83,36.71
Mr. Black Restaurant,Richmond,49.18408,-123.13404,3.5,0,30866.67,2403.59,49.47
Dai Jang Kum,Richmond,49.19171513686156,-123.10970174603531,3.3,0,34466.67,2731.4,26.16
Prataman Express,Richmond,49.1809431,-123.13485711170809,4.7,1,29750.0,4620.35,43.33
Chicko Chicken,Richmond,49.1821791,-123.1358221,4.5,1,29900.0,3402.03,46.29
Sun Sui Wah Seafood Restaurant,Richmond,49.17807135336199,-123.13554115581708,3.5,0,29514.29,5540.4,40.65
That Year China,Richmond,49.18764614031523,-123.13016194850208,4.1,1,31880.0,3070.87,45.17
Chucila,Richmond,49.186975,-123.133181,4.3,1,30866.67,2403.59,49.47
Italian Tomato Restaurant,Richmond,49.19188,-123.1303,3.4,0,31666.67,3529.54,47.86
Gee! Taste Good,Richmond,49.1841202,-123.126297,4.1,1,32250.0,4056.41,43.68
South Silk Road,Richmond,49.16999129457479,-123.14373193498352,4.3,1,29111.11,7116.63,37.23
Hao's Lamb Restaurant,Richmond,49.18270747319993,-123.13584083403973,4.2,1,29900.0,3402.03,46.29
Talay Thai Restaurant,Vancouver,49.210809,-123.140764,3.9,0,36125.93,5228.14,29.76
Goodbowl,Richmond,49.1778813548145,-123.122230321169,4.1,1,31688.89,5054.55,37.83
Myomi Sushi,Richmond,49.155012,-123.1258496,4.1,1,32626.09,7421.96,25.63
Parker Place Aberdeen Meat & B.B.Q,Richmond,49.1819617,-123.1364551,4.2,1,29900.0,3402.03,46.29
L A Chicken,Richmond,49.182917,-123.091874,4.0,1,35107.69,3147.72,26.24
Steveston Seafood House,Richmond,49.12541,-123.18167,3.8,0,43636.36,4101.06,17.01
Golden Paramount Seafood Restaurant,Richmond,49.16367,-123.13492,3.6,0,32012.12,12091.87,29.0
Long’s Noodle,Richmond,49.178717650366266,-123.12585876329906,4.3,1,31555.56,5480.9,38.92
Café Gloucester,Richmond,49.1785447,-123.1270782,4.2,1,31555.56,5480.9,38.92
Cha Don Yaohan,Richmond,49.18627009026677,-123.1333378,3.8,0,30866.67,2403.59,49.47
Top Shanghai Cuisine Restaurant,Richmond,49.171282,-123.135086,3.5,0,29482.35,7175.94,36.75
Ipoh Malay Cuisine,Vancouver,49.2042381,-123.1351332,3.4,0,36622.22,6087.65,34.47
Redbud Cafe,Richmond,49.1622807256808,-123.131702194383,3.1,0,32077.42,11848.27,28.7
KungFu Dumpling,Richmond,49.17050352459875,-123.13980376997527,4.3,1,29682.35,7786.51,37.64
Shawn’s Chicken,Richmond,49.18076176299525,-123.13463110276568,4.4,1,29750.0,4620.35,43.33
Sushi Bar Shu,Vancouver,49.2123904,-123.14068048650988,4.4,1,36321.43,5387.12,30.27
Daimanya,Richmond,49.18345,-123.13537,4.1,1,30700.0,3407.08,48.72
D Original Sausage Haus,Richmond,49.1262632,-123.1825342,4.8,1,45000.0,4072.93,16.91
Earls Kitchen + Bar,Richmond,49.1762654,-123.1318797,3.2,0,29923.08,6256.22,40.66
Sea Fortune Restaurant,Richmond,49.1619810150725,-123.131678165708,3.3,0,32242.42,10662.45,28.69
Keumsan Restaurant,Vancouver,49.21090651818306,-123.14073327907816,4.5,1,36125.93,5228.14,29.76
Mui Garden Restaurant,Richmond,49.17097613037639,-123.13941066161335,3.6,0,29462.5,7985.53,38.17
Happy Lamb Hot Pot,Richmond,49.1752314,-123.1365151,3.7,0,28872.73,6310.6,39.55
Kingspark Steak House,Richmond,49.1706999,-123.13233,2.6,0,30052.63,8164.26,36.57
Happy Day Cafe,Richmond,49.178094,-123.122693,3.1,0,31688.89,5054.55,37.83
Kam Tou Seafood Restaurant,Richmond,49.185102,-123.129532,4.0,1,31942.86,4077.83,44.86
Beijing Hot Pot,Richmond,49.1704542959521,-123.132980279624,3.8,0,30052.63,8164.26,36.57
Aya Beef Noodle House,Richmond,49.18731044705209,-123.1241674,3.9,0,32250.0,4056.41,43.68
Royal Beef,Richmond,49.1775009,-123.1215049,4.5,1,31688.89,5054.55,37.83
Bbq Chicken Lemon,Richmond,49.178466108370365,-123.12706600874664,4.3,1,31555.56,5480.9,38.92
Tsim Chai Noodle Restaurant 沾仔記,Richmond,49.17069,-123.13302,3.7,0,30052.63,8164.26,36.57
Thai Box Restaurant,Richmond,49.1699278,-123.1341584,4.0,1,30044.44,9612.83,36.71
Old Xian's Food,Richmond,49.1852876,-123.1290331,3.8,0,32250.0,4056.41,43.68
Miion Cafe,Richmond,49.16671947643551,-123.13518973514248,3.9,0,31000.0,11811.33,30.55
Pearl House Restaurant,Vancouver,49.21332820462317,-123.13993860036136,4.1,1,36221.43,5385.35,30.04
Lanxuan Restaurant 澜轩荟,Richmond,49.187733,-123.134627,3.9,0,30866.67,2403.59,49.47
Afghan Chopan Bakery & Diner,Richmond,49.1700051,-123.1331254,4.6,1,30231.58,9843.9,36.09
Tian Shi Fu No. 3 Restaurant,Richmond,49.169274,-123.13688,3.8,0,30150.0,9359.76,35.96
Westcoast Poke,Richmond,49.13223459520562,-123.09558136751669,3.9,0,37828.57,4089.25,25.57
YUAN’S HOT POT,Richmond,49.1831220296222,-123.133927292474,4.2,1,30700.0,3407.08,48.72
Captain Wa,Richmond,49.1698185,-123.1330757,3.8,0,30231.58,9843.9,36.09
Wo Fung Noodle Express,Richmond,49.16431799999999,-123.1352578,3.8,0,31729.03,11872.85,29.12
Happy Valley Village Restaurant,Richmond,49.1795301474565,-123.134718123603,4.0,1,29750.0,4620.35,43.33
One Cafe Parker Place,Richmond,49.18136052710395,-123.13591131104506,4.1,1,29900.0,3402.03,46.29
Kumo Sukiyaki,Richmond,49.163721,-123.134943,3.6,0,32012.12,12091.87,29.0
Taste of Zen,Richmond,49.13293,-123.12171,4.1,1,34100.0,3622.41,22.62
Mirchi Restaurant,Vancouver,49.21353,-123.13995,4.3,1,36000.0,5256.09,29.84
Basha,Richmond,49.166963,-123.1384921,3.9,0,31721.43,10579.22,30.3
Tsujiri,Richmond,49.170838,-123.0791316,4.5,1,32800.0,5404.9,24.97
A Bite of Shunde,Richmond,49.1789961,-123.1256196,4.0,1,31555.56,5480.9,38.92
Yummy Bao,Richmond,49.18208,-123.13639,3.9,0,29900.0,3402.03,46.29
Fogg 'n' Suds Restaurant & Beer Bar,Richmond,49.1844693,-123.1054142,3.4,0,34157.14,3867.28,28.92
Tsukiji Japanese Restaurant,Richmond,49.178615,-123.1248149,3.6,0,31555.56,5480.9,38.92
Happy Tree House BBQ,Richmond,49.1789476669097,-123.13367071167,3.2,0,30400.0,5367.22,41.04
Round Table Pizza,Richmond,49.15502603363286,-123.12585702070233,3.0,0,32626.09,7421.96,25.63
Chef Pin,Richmond,49.1784449,-123.1279635,4.8,1,31420.0,5609.92,41.27
Tokyo Joe Sushi,Richmond,49.172186088951655,-123.1336462733865,3.6,0,29522.22,6411.94,36.6
Liuyishou Hotpot Richmond,Richmond,49.17851127364,-123.125910800762,3.6,0,31555.56,5480.9,38.92
Sea Harbour Seafood Restaurant,Richmond,49.19632027137996,-123.12618234323168,3.1,0,35450.0,2509.85,45.63
Yang's Dumpling,Richmond,49.17759924520819,-123.1297096,3.4,0,30320.0,5701.66,40.97
Okome,Richmond,49.1332015,-123.1817932,4.2,1,42336.84,4221.8,18.52
Szechuan Delicious Restaurants,Richmond,49.1784849,-123.1317363,4.3,1,30875.0,5461.97,41.56
ManTung Cafe,Richmond,49.17777289814779,-123.1382369,4.0,1,29750.0,4620.35,43.33
SoyTalk,Richmond,49.1813728972946,-123.13589785248,3.5,0,29900.0,3402.03,46.29
Lulu Burger,Richmond,49.19241,-123.13317,4.5,1,30600.0,3281.1,54.73
Osmanthus,Richmond,49.184209849006095,-123.13357509035816,4.0,1,30866.67,2403.59,49.47
Silver Tower Cafe Restaurant,Richmond,49.1781781,-123.1291034,3.3,0,30763.64,5710.95,41.04
Ramen Takanotsume,Richmond,49.1841116494066,-123.133542872965,3.7,0,30866.67,2403.59,49.47
Yuu Japanese Tapas,Richmond,49.1854909156919,-123.129109648049,3.5,0,32250.0,4056.41,43.68
Yokai Tapas and Sake Bar,Richmond,49.166701563256446,-123.1348806,3.9,0,30700.0,11708.31,30.78
Breakfast Table,Richmond,49.12421940000001,-123.180964,4.2,1,44240.0,3963.53,16.21
Prata Man Restaurant,Richmond,49.18724,-123.12425,3.5,0,32250.0,4056.41,43.68
Pho 37,Richmond,49.18760978003641,-123.130159,4.6,1,31880.0,3070.87,45.17
LA Grill & Bistro,Richmond,49.1536432938359,-123.158798217773,3.3,0,29600.0,3920.29,24.19
Round Table Pizza,Richmond,49.15436908349,-123.157198331033,3.2,0,29666.67,4076.61,24.29
Double Double Restaurant 老油条,Richmond,49.18038,-123.13547,3.4,0,29750.0,4620.35,43.33
Cherry's Food House,Richmond,49.1781751,-123.1278816,4.0,1,31420.0,5609.92,41.27
Keelung Taiwanese Breakfast & Lunch,Richmond,49.1834141,-123.1265052,4.1,1,32250.0,4056.41,43.68
Baoguette Vietnamese Bistro,Richmond,49.179139,-123.13617,3.6,0,29750.0,4620.35,43.33
Star 6 Indian cuisine,Richmond,49.1799094,-123.0696283,5.0,1,,,
Sushi House,Richmond,49.1849636976398,-123.129516759984,3.1,0,31942.86,4077.83,44.86
Boy With a Knife Grill,Richmond,49.190947,-123.073984,3.6,0,36800.0,1669.2,26.56
Cloud 9 Delicacy,Richmond,49.18097074574548,-123.1349609785228,4.4,1,29133.33,4046.08,45.82
寻秦记·大明家 Finding Xi’an Restaurant,Richmond,49.1871879351723,-123.13169583678244,4.3,1,31150.0,2553.51,46.28
Max Noodle House,Richmond,49.17904244470185,-123.13236086737967,3.6,0,30971.43,6255.27,42.39
Himalaya Restaurant,Richmond,49.18427,-123.09185,3.2,0,35107.69,3147.72,26.24
Hainan Kitchen,Richmond,49.1553651,-123.1238682,3.3,0,32654.55,7248.77,24.91
Meetrice Noodle,Richmond,49.177903,-123.127564,4.0,1,31555.56,5480.9,38.92
Empire Seafood Restaurant,Richmond,49.170860309787,-123.1370628440032,3.3,0,29900.0,8872.56,36.87
The Buffet,Richmond,49.19638887138004,-123.12777981455396,2.4,0,36600.0,2368.64,48.51
Kumare Restaurant & Bakery,Richmond,49.1645551,-123.1347738,2.4,0,31729.03,11872.85,29.12
Nando's Peri-Peri,Richmond,49.17855951502775,-123.1217548,3.6,0,31500.0,5052.04,37.47
Pound Steak,Richmond,49.180101667930586,-123.13523758528444,4.0,1,29750.0,4620.35,43.33
Gordon Ramsay Steak,Richmond,49.19709365861781,-123.12741703210152,3.7,0,36600.0,2368.64,48.51
Parkhill Seafood Restaurant,Richmond,49.1704200996204,-123.137469291687,3.3,0,29833.33,9089.32,36.74
The Keg Steakhouse + Bar,Richmond,49.131389,-123.09284,3.2,0,37840.0,4636.66,25.78
Yah Yah Ya Ramen,Richmond,49.1874832,-123.128596,3.6,0,31942.86,3164.7,42.64
Vogue Cafe,Richmond,49.1246105,-123.1815107,4.7,1,43733.33,3807.65,16.21
Snowy Village Dessert Cafe,Richmond,49.1785932012866,-123.127934497921,3.7,0,31420.0,5609.92,41.27
Twinkle Cube Cafe,Richmond,49.1824873073973,-123.133310191333,3.1,0,30700.0,3407.08,48.72
Eggspectation,Richmond,49.1856414,-123.1084164,3.2,0,33836.36,4002.31,28.69
Night Owl Cafe,Richmond,49.18407,-123.12846,2.9,0,32250.0,4056.41,43.68
Enjoy Cafe 1 Plus1,Richmond,49.1708290571772,-123.13414408185102,3.1,0,30044.44,9612.83,36.71
Peaches,Richmond,49.1781063932489,-123.127360152108,3.5,0,31555.56,5480.9,38.92
Super Stars Cafe,Richmond,49.17951542639547,-123.1350582,3.1,0,29750.0,4620.35,43.33
Prunus,Richmond,49.16394,-123.13394,4.0,1,31739.39,12004.36,28.99
Bubble Waffle,Richmond,49.183871723875754,-123.13376631702836,3.4,0,30866.67,2403.59,49.47
Leisure Tea & Coffee,Richmond,49.1784663,-123.1303743,3.9,0,30875.0,5461.97,41.56
Lotus Cafe,Richmond,49.17852816864693,-123.1387529288356,4.3,1,29750.0,4620.35,43.33
Waves Coffee House,Richmond,49.17090010978671,-123.13681390292656,3.1,0,29900.0,8872.56,36.87
Tiny One,Richmond,49.18408,-123.13404,2.6,0,30866.67,2403.59,49.47
Minoru Senior Centre Cafeteria,Richmond,49.16309247137516,-123.14504224403164,4.2,1,31427.59,7751.82,26.84
Pierside Deli,Richmond,49.1239257298166,-123.184170174884,4.2,1,44080.0,3869.19,16.24
Red Dot Cafe,Richmond,49.1861496,-123.0807571,3.7,0,34285.71,4352.54,25.19
Yellow Dots Café,Richmond,49.19045,-123.13103,5.0,1,31666.67,3529.54,47.86
Air Canada Café - Gate C46,Richmond,49.1940680641228,-123.18097300559924,4.3,1,48000.0,45.6,23.81
Minute Cafe,Richmond,49.17065,-123.132686,0.0,0,30052.63,8164.26,36.57
Paper Planes Cafe,Richmond,49.195124802672815,-123.1788482,4.5,1,48000.0,45.6,23.81
Lan Fong Yuen 1952,Richmond,49.17557251897726,-123.13242606818676,1.0,0,29550.0,5670.48,39.41
Mango Mama Cafe,Richmond,49.18257822582507,-123.1341600423283,2.1,0,30700.0,3407.08,48.72
Artigiano,Richmond,49.197903,-123.140842,2.9,0,39333.33,6740.26,33.64
Sideslip Cafe,Richmond,49.1804886,-123.1654968,3.7,0,40000.0,8926.5,25.51
Lulu Island Cafe,Richmond,49.1293309,-123.0958579,4.0,1,38720.0,4176.7,24.55
Java U,Richmond,49.1929654688028,-123.182000044444,5.0,1,48000.0,45.6,23.81
Storeys Cafe,Richmond,49.1633019,-123.1351311,3.0,0,32070.59,12090.54,28.87
Joy G,Richmond,49.1784702726305,-123.130753040314,1.1,0,30875.0,5461.97,41.56
Galiano Cafe,Richmond,49.1806507736516,-123.170255156663,3.3,0,,,
Steveston Cafe & Hotel,Richmond,49.125397,-123.186121,3.5,0,44840.0,3696.93,16.66
Bubble Waffle Cafe,Richmond,49.183962,-123.133538,3.0,0,30866.67,2403.59,49.47
The London Cafe,Richmond,49.1242662,-123.1006241,4.0,1,,,
Wonder Kids,Richmond,49.174377,-123.148088,0.0,0,30666.67,5741.67,39.87
Nonbiri Cafe,Richmond,49.16666,-123.13627,3.0,0,31344.83,11821.85,30.28
Green Bean Café,Richmond,49.1947594,-123.1762466,1.6,0,48000.0,45.6,23.81
Steveston Harbour Cafe,Richmond,49.11922535111521,-123.16411152106949,5.0,1,47733.33,6432.47,17.22
Bread Garden Urban Cafe,Richmond,49.1945454,-123.1747399,3.0,0,48000.0,45.6,23.81
Waves Coffee House,Richmond,49.1241798712256,-123.182890052597,3.0,0,43733.33,3807.65,16.21
Good Day Cafe,Richmond,49.12373338090104,-123.18364765582098,3.0,0,43733.33,3807.65,16.21
The Original Beanery,Vancouver,49.26370075470969,-123.23932143466445,3.8,0,37650.0,4676.41,35.84
